User,Message,Sentiment
พีรพงศ์ ภ.,สั่งกางเกงตัว ได้มาตัว แย่มาก สั่งสีดำ และสีน้ำเงิน ได้มาแค่สีดำห่วยมากๆร้านนี้ ไม่ดีเลย,Negative
Num F.,ห่วยมาก ส่งอันพังมาตัว อีกตัวใช้ได้ ชาตเป็นชมเปิดชมกว่าหมดไม่ตรงเหมือนที่รีวิวสั่งไปตัวสรุปใช้ได้ตัวเดียว,Negative
น***.,เนื้อผ้าแย่มากๆๆ ผ้าบางไม่ตรงปก ยี่ห้อจีน ขนาดตรงกับที่แจ้งแต่คุณภาพแย่มาก ไม่แนะนำ,Negative
8***6,ไม่ตรงปรกตัวเล็กเหมือนเด็กใส่ปตลกเสียดายตัง,Negative
ภ***.,ไซต์เล็กกว่าปกคิมา แย่,Negative
0***4,ของไม่ตรงปก,Negative
พงษ์ บ.,ของจริงเล็กมาก,Negative
0***7,ส่งโฟมอุดรอยรั่ว ส่งกระดาษชิดชู่มาให้ แน่นนอนจริงๆขอบพระคุณอย้างสุงครับไว้โอกาศน้าจะมาใช้บริการใหม่นะคับ,Negative
wilawan K.,ใช้ได้กับเตาทุกประเภท สินค้าคุณภาพสูง คุ้มค่าราคา เหมาะสำหรับการทำอาหารประจำวัน ขนาดที่สะดวกสำหรับการทำอาหารหลากหลายรูปแบบ,Negative
8***6,เข็มค้างตลอดเวลา,Negative
ေဢးမူ ဢ.,สินค้าไม่ตรงปกค่ะกับที่สั่งแบบในรูปที่โชว์ไว้และที่ได้มาผิดหวังมากเลยค่ะเพราะสั่งไป ตัวไม่มีอันไหนตรงปกเลยเสียใจมากเลย,Negative
Chinjung J.,ดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะ,Negative
Wansu M.,สั่งหูฟังแต่ได้เป็นสายชาร์ทแทนไม่ตรงความต้องการเลย,Negative
บ***.,ผ้าบางมากมองจนทะลุ ไม่เหมือนในรูป,Negative
ศ***.,สั่ง มา ตัว จัดส่งมาตัว เงินก็จ่าย เต็ม ทางร้าน ไม่รับผิดชอบอะไรเลย ผิดหวังครับ,Negative
8***5,ตรงปก ราคาไม่แพง ส่งไว,Negative
บุญมี พ.,ตัวเล็กบางไปมองทะลุเนื้อผ้าไม่เหมือนในภาพเนื้อผ้าบางมองทะลุไม่โอเคหลอกลวง,Negative
*******486,ใช้ไม่ได้ผล,Negative
แมน จ.,การเย็บด้านในไม่เรียบร้อยอย่างมาก ด้ายรุ่ยเต็มไปหมด จนตัวนึงกระเป๋ากางเกงเป็นรูแล้ว ซึ่งทำให้เวลารูดซิปกระเป๋าข้าง ซิปจะกินเนื้อกระเป๋าเสมอ ต้องค่อยๆรูดอย่างช้าๆ พร้อมกับใช้อีกมือคอยดันเนื้อกระเป๋าเข้าข้างในเพื่อไม่ให้ซิปกิน ส่วนตัวคิดว่างานเย็บที่ไม่เรียบร้อยขนาดนี้ น่าจะสังเกตเห็นและคัดออกได้ก่อนที่จะส่งไปให้ลูกค้าครับ หวังให้พัฒนาครับ เพราะชอบดีไซน์ ราคาย่อมเยา และงานเย็บด้านนอกก็โอเค,Negative
8***6,ไม่ตรงปกกับโฆษณาเลยคะ,Negative
กษิดิศ เ.,ไม่มีหัวฉีดมาด้วย ไม่รุ้จะใช้ยังไง,Negative
ก'กิ๊ฟ'ฟ ค.,พังง่ายมาก,Negative
พ***.,ไม่ตรงไซส์,Negative
ไอซ์,แย่มาก เก็บควมเย็นไม่ได้เลย เหมือนใช้แ้วพาสติ๊กธรรมดาเลย ไม่ถึงวามชั่วโมงน้ำแข็งละลายหมดแล้ว,Negative
ศรัณรัตน์ ส.,ผ้าบางเกินไป คุณภาพไม่ดีแย่,Negative
0***0,ตัวเล็กมากใส่ไม่ได้หลอกผู้บริโภค,Negative
T***.,สั่งของมาใช้ไม่ได้ค่ะใา่ถ่านไปแล้วก้อไม่เดินจร้า,Negative
วิภาพร ห.,บางมากๆค่ะ,Negative
0***7,สั่งตัวได้ตัวเดียวเซงมาก,Negative
Chamnarn,ไม่แนะนำให้ซื้อที่ละหลายตัวนะครับแนะนำให้ซื้อทีละตัว ไม่แนะนำให้ซื้อที่ละลายตัวครับเพราะร้านชอบมั่วส่งของมามีให้เลือกหลายลายจริงแต่ส่งมาแค่ลายเดียวส่วนเนื้อผ้าบางมาก ดูแล้วไม่คุ้มค่ากับราคาครับลองหาที่อื่นดูดีกว่านี้ครับ ร้านนี้แนะนำให้ผ่านครับ,Negative
sakul2208,ได้รับแล้ววันนี้ เนื้อผ้าดีคุ้มราคามากๆยิ่งได้ส่วนลดจากลาซาด้ายิ่งถูกมาก ซื้อครั้งที่สองแล้ว,Negative
0***3,ได้รับสินค้าตรงปก กระทะใบใหญ่ แต่ ไม่มีด้าม ให้เราจับ แล้วจะใช้งานยังไงเนี่ย,Negative
ธ***.,ร้านเย็บไม่ดีเลยเย็บกระเป๋าติดขอบจนล้วงไม่ได้ ต้องแก้ไขเอง ด้ายที่เย็บหลุดหลุ่ยหลายจุด เนื้อผ้าเป็นผ้าล่มแข็ง ผิดหวังมาก ไม่มีการตรวจสอบก่อนส่งเลย ไม่ผ่าน คงซื้อครั้งเดียว,Negative
Monnapat,แน่มากไม่ตรงปกขาลอยไซค์ไม่มาตรฐาน,Negative
Teerasak P.,ราคาถูก สมราคา เนื้อผ้าบางแข็งไม่ดี ตัวเล็กไม่ตรงขนาดมาตรฐาน สมกับที่ราคาถูก ขนส่งเร็ว คงไม่สั่งอีกครับ,Negative
ก***.,แย่มากส่งของไม่ตรงปกตัวเล็กไม่มีลายยังบริการแย่มากเปลี่ยนของไม่ได้ด้วย,Negative
****8,ฝาแตก,Negative
ห***.,ห่วยมาก บุบและสีถลอก,Negative
คุณโพธิพันธ์ แ.,บางเกิ๊นใครจะสั่งแนะนำอย่า,Negative
อ***.,สั่งไป กระป๋อง ส่งมาแค่ สิ้นค้ายังไม่แกะ แค่จับดูก็รู้แล้วว่ามีแค่ ใส่ถุงพลาสติกมา,Negative
9***8,สิ้นค้าชำรุดเสียหาย,Negative
Suttichai P.,ของจีนแดง เป็นขนเยอะมาก สบัดยังใงก็ไม่หมด เป็นฝุ่นผงเลยไม่กล้าใช้,Negative
อัฐฎา ส.,เล็กมากกกกกกกกก ในที่สั่งบอก เอว นิ้ว ไม่จริงค่ะ ของจริงเล็กมากกก เอวประมาณ ใส่ไม่ได้เลยค่ั,Negative
ปานไพลิน แ.,ผ้าไม่ตรงปกมากก แนะนำไปร้านอื่น,Negative
Kan T.,ส่งของไม่ครบ,Negative
N***A,เพิ่งสั่งมาครั้งแรก อ่านจากรีวิวเลยตักสินใจสั่งซื้อ น้ำแข็งอยุ่ได้ไม่เกินชม ด้านนอกเปนไอน้ำ ไม่ตรงกับที่โฆษณาเลย ไหนบอกรับประกันไอน้ำไม่ออกนอกแก้วคะ ไม่โอเคเลยค่ะ,Negative
9***0,เอาไปดาวเดียวพอ ไม่มีหลอดฉีดมาให้,Negative
ว***.,ส่งของไม่ครบตามสั่งชื้อ แต่เก็บเงินครบ รอจะโอนเงินคืน จนปานนี้ยังไม่คืน ไม่แนำนำเลยคะ ไม่รับผิดชอบลูกค้า แย่มาก,Negative
*******492,ได้รับสินค้าแล้วตรงกับปกเหมาะกับหน้าร้อนและถูกด้วยครับ สั่งมา ตัวไม่ผิดหวัง เยี่ยม,Negative
T***.,ผิดหวังกับสิ่งที่ได้คะ แก้วมีรอย ไม่ตรงปก ไม่เก็นความเย็นเลย แอบเสียดายที่สั่งซื้อคะ,Negative
ศุภวิชญ์ เ.,ผ้าบางเป้าสั้น,Negative
นัฐรินทร์ ฤ.,แย่มาก ไม่มีหัวฉีดมาให้ เสียดาย ไม่ได้ถ่ายวีดีโอตอนแกะ,Negative
ส***า,ตัวใส่น็อตไม่ตรงกันใสาไม่ได้ค่ะ,Negative
p***.,สินค้าแย่มาก ไม่ตรงปก เนื้อผ้าไม่ตรงปก ตัดเย็บห่วยสุดๆ ห้ามสั่งอีกเด็ดขาด,Negative
Monton Y.,สั่งสี ได้สึเดียวกันทั้งตัว,Negative
สุนิษา พ.,สินค้าไม่ตรงปกค่ะ เคยสั่งมาครั้งแรกผ้าดีเลยสั่งต่อแต่พอครั้งที่ สินค้าไม่ตรงปกค่ะได้เหมือนกางเกงวอร์มมาค่ะ,Negative
ค***ร,สั่งมาผืน สีเทากับสีเขียว เอามาซักก่อนใช้รู้เลยว่าคุณภาพไม่ดี ขนผ้าสีเขียวหลุดไปติดกับผ้าอื่น แย่มาก,Negative
น้องหนูนี,เอาสีม่วง ทำไมได้สีชมพูค่ะได้ สีชมพูทั้งตัว แล้วจะใส่ยังไง,Negative
Pornly Y.,ขนาดตัวเล็ก,Negative
ต้นไม้,คือ เสียดายตังค์มากกกก ซื้อมาอัน พังอัน อันนี้คือ ยอมใจจริงๆ ถ้าฟังเพลงปกติ เสียงถือว่าใช้ได้ แต่โทร อัดเสียงคือ ลำโพง แตก ช็อตสุดๆอ่ะ ไม่ผ่านครับ แย่มากๆ ของจีนไม่มีคุณภาพ ไม่น่าโลภซื้อของถูกๆเลย ทางร้านไม่ผิด ผิดที่บริษัทครับ ผลิดมาแย่มาก ทางร้านก็ไม่อยากให้สิ่งไม่ดีเกิดขึ้นหรอกเนาะ,Negative
Nisit T.,ชอบมากเลยราคาเบาๆชอบๆไว้มาลดอีกนะสั่งเพิ่มแน่นอนขนส่งบริการแจ้งก่อนส่งพูดจาดีน่ารักขอบคุณที่บริการเรา,Negative
*******953,ดีค่ะเนิ้อผ้าดี สมราคา,Negative
6***4,กระเป๋าตื้นมาก ขาดง่าย ใส่อะไรหล่นหมดแม้กระทั้งยาดม โทรศัพท์กับกระเป๋าตังก็ใส่ไม่ได้ เวลานั่งคือหล่นหมด,Negative
8***3,การเย็บไม่ดีดึงเศษด้ายชิ้นเดียวย้วยออกรอบเอวเลย,Negative
🍊 S.,กางเกงมาขาดคะ,Negative
วนันธร ค.,สั่งดำน้ำเงิน ส่งมาแต่สีน้ำเงินทั้งตัวไม่ตรวจสอบออเดอร์ให้ดีเลย ขนส่งเคอรี่เดี๋ยวนี้ช้ามาก,Negative
****2,กางเกงขาด,Negative
เนย น.,ทำไมกางเกงไม่ตรงปกที่สั่งคะ แย่ที่สุดดดดดดดด ถือว่าทำบุญค่ะ,Negative
saijai W.,มาถึงอย่างที่เห็นเลยแตกยับเลยคิดอยู่แล้วกระจกต้องแตกแน่นอนมันดังก๊อกแก๊กๆแล้วตอนที่พนักงานส่งของยื่นให้ไม่รู้แตกที่ขนส่งหรือที่ร้าน,Negative
Nang T.,เล็กมากๆเลย,Negative
****2,สินค้าคุณภาพดี เหมาะสมกับราคา ถูกใจคนซื้อ ทางร้านแพคมาอย่างดี จัดส่งรวดเร็ว แนะนำร้านนี้เลยครับรับรองไม่ผิดหวัง,Negative
ช่างอาจฝ้า เ.,ผ้าเป็นขน ซักก็ไม่หายติดตัวเต็มไปหมดแย่มากงงใจกับรีวิวที่บอกดีๆๆๆๆๆมาก ตรงไหนที่ดีอุตส่าห์อ่านรีวิวแล้วนะแต่ก้ได้ของไม่มีคุณภาพ,Negative
0***9,ไม่ใส่เลยคะ สินค้าเหมาะสมกับราคา,Negative
กลาง,ก็ดีน่ะ เคยสั่งซื้อมาแล้ว ใส่ใดี สบายๆๆ,Negative
มาหามะ ย.,ผ้าธรรมดามากบาน,Negative
ชลธิชา แ.,สินค้าบุบ สีถลอก ขนส่งรวดเร็วร้านค้าบริการดีรับฟังความคิดเห็นและปรับปรุง ดี สินค้าบุบสีถลอก,Negative
รัตนา ส.,สั่ง ได้มาแค่ ได้สินค้าไม่ครบนะคะแย่มากเลยคะ,Negative
Narongchai S.,สินค้า ไม่ตรงตามที่สั่ง แย่มากๆ,Negative
ส***.,การออกแบบ ไม่ตรงปก,Negative
ช***.,สินค้ามาบุบหลายจุด การแพ๊ตไม่ดี สินค้าไม่ตรงปก รูปทรงกะทะไม่เหมือนในภาพ สั่งเซน แต่ได้เซนมา แชทหาร้านค้าไม่มีการตอบรับอะไรเลย ไม่มีการแก้ไข ไม่โอเครไม่แนะนำร้านนี้ค่ะ,Negative
Nuntikan P.,เหมือนแบตเสื่อมชาตชมเปิดได้นาทีหมด,Negative
คุณวิธวัช น.,ไม่เก็บความเย็นเลยไม่ถึงนาทีน้ำเแข็งเต็มแก้วละลายเก็บหมด,Negative
ม***.,ถุงใส่ของที่ส่งมันขาด ทำให้ได้รับกาวตะปูเพียง หลอดจาก หลอด,Negative
*******359,ส่งสีเหี้ยอะไรมาก็ไม่รู้ไม่ตรงที่สั่ง,Negative
Ploy P.,สั่งสีม่วง ได้สีเขียว คืออะไรคะ แย่ค่ะ,Negative
ต***.,ได้สินค้าแล้วดีมากเลยชอบมากค่ะมั่นใจพนักงานขนส่งพูดจาดีมีความรับผิดชอบในการตอบคำถามลูกค้า,Negative
*******648,ใส่ไม่ได้คัรบกางเกงเล็กคัรบสั่งเอวคัรบ,Negative
C***.,เอวยางยืดทรงพอดี เหมาะสำหรับกิจกรรมกีฬา ผ้าสบายและระบายอากาศได้ดี,Negative
S***.,วัสดุใช้ผ้าที่ทอห่างกันจนเป็นผ้าซีทรู ส่วนสกรีนสวยมาก แต่เสียดายที่เลือหผ้าตัวนี้มาทำ แทนที่จะทำให้เสื้อดูดีเพราะลายสกรีนสวย ดลับกลายให้มันดูแย่ เพราะใส่จริงไม่ได้มองเห็นยังขน ถ้าเปลี่ยนเป็นผ้าที่ดีกว่าแล้วขายในราคาที่สูงขึ้น ลูกค้าซื้อแล่วถูกใจก็เกิดการซื้อซ้ำ แต่ดันมาตกม้าตายเพราะเสื้อชุดนี้ทำให้ลูกค้าซื้อครั้งเดียว ร้านก็ต้องหาลูกค้าใหม่ไปเรื่อยๆ ส่วนตัวครั้งหน้ายังไงก็ไม่กลับมาซื้อร้านนี้อีกแล้ส,Negative
Paddies,ด้ามจับไม่มีคะ,Negative
****3,สั่งกางเกงไป ตัวจ่ายเงินไปแล้วตรวจสอบสินค้าแล้วได้มาแค่ ตัวส่งข้อความหาทางร้านค้าแล้วร้านค้าส่งข้อความอัตโนมัติให้กดคืนสินค้าทั้งๆที่รับไม่ครบ พยายามบอกว่าสินค้าไม่ครบก็ไม่ได้ออกมาลูกค้าด้วยตัวเองเลย ว่าแย่มากถ้าให้ได้น้อยกว่า ดาวก็จะให้ค่ะ,Negative
0***9,ได้กางเกงขาสั้นครบทั้งตัว แต่อย่างอื่นที่สั่งพร้อมกันไม่ได้ ไม่เข้าใจ แค่บอกจะได้ไม่สั่งร้านนี้อีก,Negative
Chinjung J.,ดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะดีๆๆชอบบๆๆๆๆส่งเร็วดีค่ะ,Negative
หน่อง บ.,การจัดส่งล่าช้ามาก,Negative
Jantakarn N.,ยังไม่ได้ของคะแต่ขึ้นวารับของแล้ว,Negative
o***.,แก้วมีตำหนิทีสภาพกล่องใส่แก้วแย่มาก,Negative
ว***.,เนื้อผ้าดีมากสั่งหลายรอบแล้ว,Negative
B***k,ไม่ให้หัวฉีดมา แล้วจะใช้อย่างไร แย่มาก,Negative
มืด บ.,บางอย่างกะผ้าเช็ดเท้า,Negative
ปิยาภรณ์ ร.,ไม่ได้รับสินค้าเลย รอนานอีกแย่,Negative
สำราญ พ.,แบตไม่ทนอยู่ได้แค่แบ๊บเดียวก็หมดขึ้นมาแค่ขีดเอง,Negative
M***y,ได้ของแล้ววววววว ไม่ดีเลยยยยยยย ค่อนข้างจะไม่ตรงปกอย่างแรงจ่าาาาาาาา บางมากๆๆๆๆๆๆๆ ไม่เหมือนในรูปเลยยยยย,Negative
Ch N.,เป็นขุย,Negative
kanoklada B.,หูกระทะต้องใส่น็อตเองแต่เจาะรูมาให้ไม่ตรงกันด้ามจับกับตัวดูต้องมาเจาะเองกว่าจะใส่หนูกระทะได้เสียเวลาเกือบชั่วโมง,Negative
Nongkung S.,ผ้าบาง,Negative
Oh Y.,ตัวใหญ่ผ้าบาง,Negative
thicha,ผิดกวังมาก,Negative
สายใจ อ.,ใช้ไม่ถึงอาทิตย์พังแล้วค่ะ,Negative
0***5,รับสินค้าแล้วค่ะเนื้อผ้าดีใส่สบายคงต้องสั่งซื้อสินค้าอีกครั้งคุ้มราคามากราคาก็สบายใจรับรองไม่ผิดหวังจากการสั่งซื้อสินค้าจากลาซาด้าแน่นอน,Negative
0***4,เนื้อผ้าไช้ใด้แต่สายรัดข้างในมันเส้นไป,Negative
ไ***.,ห่วยมากกกกกกกกกกกกกก เหมือนเอวเด็กใส่ ขายของน่าเกียจมาก แย่มากๆๆๆๆๆ,Negative
*******958,สั่งไปแต่ส่งมาคืออะไรเสียความรู้สึกกับร้านนี้มาก เงินไม่กี่บาทกับความรู้สึกแย่ๆ,Negative
Napat K.,ได้ครบตัวแต่ได้ไซส์ไม่ตรงกับที่สั่ง,Negative
โอ,กางเด็กหรือไงวะ ตลกชิหาย บางก็บาง ขายได้ไงวะหลอกลวงชิหาย,Negative
0***4,ไม่มีหัวฉีดมาให้,Negative
*******989,รับของมาก้อนำมาซักเลย สรุปพอซักขนหลุดเต็มไปหมด พอผ้าแห้งสบัดมีแต่ขนเต็มๆ เอามาใช้เช็ดตัวขนก้อติดตามตัว ใช้ไม่ไหวค่ะ มันมีแต่ขน เช็ดผมมีแตขุยผ้าขนหนู สินค้าไม่ได้ใจคนใช้ สั่งของมาหวังจะได้ใช้ สุดท้ายได้ทิ้ง,Negative
Y***.,ผ้าบางสำหรับกางเกงสีดำขาสั้น สมกับราคาแหละค่ะ ผ้าบางสำหรับกางเกงสีเทาขายาว สั่งสีกรมได้เป็นสีเทามา หรือทางร้านเรียกสีนี้เป็นสีกรม ก็เลยไม่แน่ใจค่ะ สีไม่ตรงตามรูปและไม่ตรงตามคำสั่งซื้อค่ะ วัสดุผ้าบาง,Negative
9***1,สวยมากค่ะ ชอบ,Negative
ตาล' ล.,เเย่มากๆๆๆๆๆๆๆๆ,Negative
weena,ร้านนี้จะโกงใช่มั่ย สั่งสามตัว ส่งมาแค่สอง ไม่เสียดายหรอกนะ ตัวบะแค่ไม่กี่บาท แต่ทุเรศอ่ะ,Negative
สุพรรณษา ส.,บางมากกกกก,Negative
สิริวัฒน์ ภ.,ซื้อมาปุ๊บแกะออกจากกล่องก็เสียเลยใช้ไม่ได้,Negative
0***5,ไม่สวยเลยคะ แย่มาก,Negative
Nattawut N.,ไมค์แตกใช้ไม่ได้,Negative
สุจริต พ.,ชาร์ตเต็มเร็ว แจ่เปิดไม่ถึงขั่วโมงแบตก็หมดแล้ว ลมไม่แรงด้วน,Negative
*******461,ใส่ได้พอดี เข้ารูป สวยค่ะ สั่ง ตัวแล้ว,Negative
นายเชษฐ์ ฉ.,สั่ง ได้มาตัวเดียว ดูให้ทีครับ,Negative
ม***.,ขาดหัว ฉีด แล้วจะใช้งานยังงัย รีวิวทางลบก็ไม่ได้ ถามไปก็ตอบช้าส่งคืนเลยค่ะ ร้านอื่นมีเยอะแยะ,Negative
กสิน ด.,ตัวเล็กมาก ขนาดสั่งไซส์ใหญ่ยังใส่ไม่ได้เลยแย่มากเลย,Negative
June D.,บางมากค่ะไม่คุ้ม,Negative
*******081,สั่งตัวได้มาตัวคือห่วยแตกมากค่ะลืมอัดวีดีโอกะถ้าคนอื่นมาสั่งนะทุกคนระวังจะเจอแบบเราเอานะ,Negative
นิภาพร แ.,สินค้าไม่ตรงปก ผ้าบางมาก ไม่ได้เรื่องเลย,Negative
ไกรสร ไ.,ร้านคุณก็ขายดีทำไมต้องมาหลอกประชาชนด้วยชื่อกระทะชิ้นก็จัดส่งให้ชิ้นเดียวเงินก็ส่งให้แชทไปหาก็ไม่คุยด้วยผมว่าร้านคุญหยุดขายได้แล้วมันบาบกโกหกขี้โกงสั่งสองชิ้นเอาให้แค่ชิ้นเดียวเงินก็เอาไป,Negative
G***e,สั่งสีน้ำเงินไปตัวทำไมถึงส่งสีดำมาให้ครับ ดูออเดอร์ที่สั่งไปด้วยครับไม่ใช่ส่งมาแบบชุ่ยๆแบบนี้ แย่จริงๆ ไม่มีของก็บอกลูกค้าซิครับ,Negative
K***w,ใครคิดจะสั่งไปสั่งร้านอื่น มักง่ายส่งของไม่ตรงปก ห่วยแตกกับการรับผิดชอบจริงๆ ไม่เคยเจอร้านแย่ขนาดนี้ ไม่เจริญหรอก,Negative
เล็ก น.,ไม่ได้รับไม่รู้สินค้าอยู่ที่ไหน คงจะตรงช่วงที่เราไม่อยู่บ้าน ก็ไม่เป็นไร,Negative
ว***.,เนื้อผ้าดีมากสั่งหลายรอบแล้ว,Negative
lanuluna,ต้องมาประกอบเอง อีก ส่งของห่วยๆ ให้ใส่ด้าม ซึ่งทำผิด แบบ มา ขาย ถูกๆ ว่า แล้ว ของถูก ใน ลาซาด้า โคตร ห่วย มากๆ อย่าหลงซื้อ อะไนมาใช้ เลย โดยเฉพาะ ไฟฟ้า เครื่องครัว หาเจอดี ยากมาก,Negative
0***8,ผ้าดีค่ะ,Negative
6***4,สั่งสีเทาได้สีดำ ไม่ตรงปก,Negative
*******614,ดีพอแระมาณ,Negative
Nong A.,คุณภาพ,Negative
Aey T.,สินค้าไม่ตรงปก สินค้าที่ได้รับลายไม่ตรงตามที่สั่ง ได้สินค้าไม่ครบตามที่สั่ง,Negative
พิษณุ ก.,ขนาด สี ไม่ตรงที่สั่งเลย เหมือนจัดส่งๆมา มั่วได้ใจจรืงๆ,Negative
S***.,วัสดุแย่ การออกแบบผ้าบางมากๆๆ ขนาดพอได้,Negative
สุภิญญา,ในระบบ คิดค่าจัดส่งกับส่วนลดแล้วราคา แต่พนักงานส่งมาส่งแจ้งเก็บยอด ลองเอาส่วนลดมาบวกก็ยังไม่ไม่ถึงคะผิดพลาดตรงไหนคะทักไปก็ไม่ตอบ,Negative
Wannip M.,วัสดุคุณภาพดีมาก ตรงปกแต่รู้าึกแบตหมดเร็วมากก,Negative
0***1,สินค้าไม่ตรงปก สินค้าสั่งตามรูปเป็นกางเกงสีน้ำเงินขลิบสีเหลือง ส่งมาให้เป๋นสีน้ำเงินขลิบสีฟ้า ไม่ชอบครับ สินค้าหมดควรสอบถามลูกคัาก่อน ไม่ควรส่งมั่วมาให้,Negative
Tanin W.,สินค้าไม่สมราคา วัดจากขนาดเอว ใส่ไม่ได้เลยถึงใส่ได้ก็ครับขนาดของสินค้าไม่ตรงตามที่สั่ง วัสดุผ้าบางมาก กางเกงตัวละ บาทแถวตลาดยังดูดีกว่า ขนาดไม่ตรง การออกแบบต่ำ,Negative
aongsa,สินค้าไม่ตรงปกค่ะ ถ้าสั่งสีอื่นอาจจะสวยเเต่สีนี้คือเเย่ค่ะ คนละเเบบกับในรูปเลย,Negative
Njoy,ส่งกระทะมาแต่ไม่ให้ด้ามมาคือยังไงคะ สอบถามทางแชทไปก็ไม่อ่าน รบกวนร้านรับผิดชอบหน่อยค่ะ,Negative
จักรพงษ์ จ.,ส่งอุปกรณ์ไม่ครบ ติดต่อแล้วหายเงียบ,Negative
J***.,หูฟัเดียว เสียงไม่ดี,Negative
c***m,ราคาถูกส่งเร็วแต่สินค้าไม่ค่อยดีค่ะ ผ้าเป๋นขลุยๆ ขลุยหลุดเต็มไปหมดเลย ใช้เช็ดตัวไม่ได้ เช็ดตัวแล้วขลุยผ้าติดเต็มตัวเลยค่ะ ซื้อมาตั้ง ผืนเสียดายเงินมาก ไม่ควรใช้ผ้าแบบนี้ทำผ้าเช็ดตัวค่ะ ค่อนข้างรู้สึกแย่ที่ตัดสินใจซื้อไม่รุ้จะเอาไปทำอะไรเลยค่ะ,Negative
*******383,ได้ของไม่ตรง สั่งกระเป๋าได้เหี้ยไรมาก็ไม่รู้ อย่าไปสั่งซื้อนะ,Negative
jeab C.,ซื้อเพราะรีวิว ซื้อมาขวดลองใช้ขัดไปคุ่ไม่มีไรเลยวัดโดยใช้แปรงขัดเล็บชุบน้ำขัดก้อผลลัพธ์เหมือนกันเปียกคือกัน,Negative
*******987,ผ้าบางเกินไปสั่งสองตัวนึกว่าจะส่งมาให้อย่างละสี เหมือนกันสองตัวสั่งสองเอ็กยังตัวเล็กเลยไม่โอค่ะ,Negative
Yew C.,โฆษณาเกินไปครับ ไม่ได้ออก ยอมซักมือดีฟ่า,Negative
*******715,ได้รับแล้วค่ะกระทะถูกใจคุณยายมากค่ะ ส่งเร็วทันใจค่ะ,Negative
ม***.,ขนาดรับได้ การตัดเย็บ พอใช้ได้ ส่งของไว แต่สั่งไป ตัว ส่งมาแค่ สีเดียวกันหมด,Negative
คุณนู๋ ต.,ส่งของไว แต่การแพ็คของมาคือแย่มากๆ กันกระแทกก็บางไม่ใส่กล่องหรือว่าอะไรที่แข็งแรง ใส่แค่ถุงมามันกันกระแทกไม่ได้ค่ะ กระทะบุบหลายที่เลย รู้สึกไม่โอเครมากๆ เป็นครั้งแรกที่เฟลกับการบริการของร้านค้า ถ้าเป็นไปได้ควรปรับปรุงการแพ็คของใหม่นะคะไม่งั้นคงไม่มีใครมาสั่งซ้ำหรอกค่ะ,Negative
Namfon F.,ร้านค้าบอกขาสั้นแต่ได้ยาว,Negative
Moss D.,ห่วยมาก สั่งมา ตัว ยังไม่ทันใส่เอาไปซัก ขาดยุ่ยหมด จะซื้อก็คิดดีๆ เตือนแล้วนะ,Negative
มงคล ก.,สั่งซื้อไปสองตัว แต่ส่งมาแค่ตัวเดียวเก็บเงินเค็มราคาอีก แบบนี้หลอกลวงผู้บริโภคครับ,Negative
*******877,มอเตอร์หมุนผิดข้างทำให้ไม่มีความเย็นเลย ดีนะแฟนซ่อมพัดลมเป็นสลับสายไฟ ใช้ได้ปกติ,Negative
P***.,ยาว สั้นไม่เท่ากัน ผ้าดี แต่ไม่ตรงปกตามทรง ในรูป,Negative
P***.,ไม่ตรงปก สีไม่ตรง เนื้อผ้าบาง ส่งผิดไซส์,Negative
ฝัน,ได้รับแล้วทรงสวย แต่ขาดตรงตะเข็บยาวประมาณ เซน,Negative
Golffater,บางไม่ตรงปก,Negative
0***1,,Negative
8***5,ตรงปก ราคาไม่แพง ส่งไว,Negative
w***.,ที่ได้มา เย็บมาแบบนี้ แย่มากๆ ขายของแบบนี้ เสียความรู้สึกจริงๆ,Negative
กัญญวีร์ เ.,ส่งงของมาแต่ใช่ไม่ได้ ไม่มีหลอดมาให้แล้วจะใข่ อย่างไง เหมือนซื้อมาทิ้ง,Negative
จ่าโย่ง ข.,สินค้าเล็กเกินไปไม่ได้คุณภาพบางมาก,Negative
Nunthicha B.,หูฟังใช้ไม่ได้ชิ้นค่ะ แถมหูที่ฟังเป็นข้างเดียวกัน ฟังไม่ได้ไม่ได้ยินเสียงอะไรเลยค่ะ,Negative
ศ***.,เล็กมากนึกว่ากางเกงผู้ใหญ่ ที่แท้กางเกงเด็ก,Negative
Thapakorn K.,ตรงปกมากเสื้อบางดีชอบค่ะ,Negative
Thivakorn P.,สวยคับ สมราคา บางมากๆ,Negative
อาทิตย์ เ.,ไม่ตรงปกตัวเล็กผ้าคนล่ะผ้า,Negative
คำรณ ถ.,ชายกางเกงเย็มไม่หมด,Negative
สุขสำราญ,ไม่ได้สั่งสีนี้แต่ส่งมาให้,Negative
คุณนายพารวย,เนื้อผ้ายังกับผ้ากางมุ้ง บางมองทะลุ ตัวเล็กมาก เนื้อผ้าดำ ผิดกวัง,Negative
